activity_id,activity_name,category,location,price,weather,popularity,duration,profile,season,compatibility_score,description
22704,Croisière écologique à Amsterdam,nature,Amsterdam,227.94,Tempéré,71,1,familial,été,99.69,"Croisière écologique à Amsterdam — Une activité nature exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
13454,Visite du jardin botanique de Sousse,nature,Sousse,107.91,Ensoleillé,58,6,familial,automne,64.4,"Visite du jardin botanique de Sousse — Une activité nature exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37806,Atelier d’artisanat local à Marrakech,culture,Marrakech,262.87,Frais,77,5,couple,été,64.49,"Atelier d’artisanat local à Marrakech — Une activité culture exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27361,Concert international à Singapore,entertainment,Singapore,270.14,Frais,95,5,groupe,printemps,68.74,"Concert international à Singapore — Une activité entertainment exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
29678,Cinéma en plein air à Amsterdam,entertainment,Amsterdam,296.4,Pluvieux,41,5,couple,printemps,76.2,"Cinéma en plein air à Amsterdam — Une activité entertainment exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
51963,Soirée street food à Gabes,gastronomy,Gabes,194.6,Tempéré,96,3,groupe,été,84.89,"Soirée street food à Gabes — Une activité gastronomy exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
30954,Spectacle de danse contemporaine à Madrid,entertainment,Madrid,218.82,Tempéré,43,4,groupe,hiver,89.57,"Spectacle de danse contemporaine à Madrid — Une activité entertainment exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
13081,Excursion en quad à Prague,adventure,Prague,131.35,Ensoleillé,54,2,couple,hiver,62.39,"Excursion en quad à Prague — Une activité adventure exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
54225,Spectacle folklorique à Cape Town,culture,Cape Town,237.32,Chaud,71,1,familial,printemps,70.85,"Spectacle folklorique à Cape Town — Une activité culture exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
47133,Visite du marché central de Cape Town,gastronomy,Cape Town,139.99,Pluvieux,63,1,couple,été,62.74,"Visite du marché central de Cape Town — Une activité gastronomy exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27181,Spectacle de danse contemporaine à Berlin,entertainment,Berlin,61.57,Pluvieux,51,4,solo,printemps,66.46,"Spectacle de danse contemporaine à Berlin — Une activité entertainment exceptionnelle à Berlin, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
18165,Soirée musicale à Toronto,entertainment,Toronto,162.19,Pluvieux,84,4,solo,automne,83.23,"Soirée musicale à Toronto — Une activité entertainment exceptionnelle à Toronto, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
47500,Spectacle de danse contemporaine à Rio de Janeiro,entertainment,Rio de Janeiro,168.15,Chaud,78,1,groupe,été,84.71,"Spectacle de danse contemporaine à Rio de Janeiro — Une activité entertainment exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
36158,Cinéma en plein air à Istanbul,entertainment,Istanbul,117.64,Tempéré,64,2,groupe,hiver,95.37,"Cinéma en plein air à Istanbul — Une activité entertainment exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
28879,Soirée musicale à Cape Town,entertainment,Cape Town,21.6,Pluvieux,48,3,familial,printemps,94.84,"Soirée musicale à Cape Town — Une activité entertainment exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
3823,Cours de cuisine locale à Lisbon,gastronomy,Lisbon,21.49,Tempéré,73,2,groupe,automne,69.29,"Cours de cuisine locale à Lisbon — Une activité gastronomy exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
28372,Tour gastronomique de Kef,gastronomy,Kef,44.15,Ensoleillé,56,4,couple,printemps,89.72,"Tour gastronomique de Kef — Une activité gastronomy exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
38363,Dîner étoilé au cœur de Tozeur,gastronomy,Tozeur,99.63,Ensoleillé,70,6,solo,printemps,69.13,"Dîner étoilé au cœur de Tozeur — Une activité gastronomy exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
39552,Observation des oiseaux à Seoul,nature,Seoul,283.49,Frais,61,4,couple,été,90.65,"Observation des oiseaux à Seoul — Une activité nature exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
29059,Dégustation de plats traditionnels à Seoul,gastronomy,Seoul,96.43,Pluvieux,56,6,couple,printemps,86.71,"Dégustation de plats traditionnels à Seoul — Une activité gastronomy exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11245,Détente sur la plage de New York,nature,New York,198.9,Ensoleillé,87,2,solo,hiver,98.81,"Détente sur la plage de New York — Une activité nature exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
6684,Atelier d’artisanat local à Tokyo,culture,Tokyo,140.94,Chaud,54,5,groupe,hiver,68.12,"Atelier d’artisanat local à Tokyo — Une activité culture exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
50261,Sortie en bateau à Zarzis,entertainment,Zarzis,143.53,Pluvieux,50,3,couple,automne,99.27,"Sortie en bateau à Zarzis — Une activité entertainment exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
56084,Cours de cuisine locale à Amsterdam,gastronomy,Amsterdam,19.75,Pluvieux,41,6,familial,hiver,62.85,"Cours de cuisine locale à Amsterdam — Une activité gastronomy exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
44441,Observation des oiseaux à Hammamet,nature,Hammamet,284.97,Pluvieux,75,4,groupe,printemps,89.36,"Observation des oiseaux à Hammamet — Une activité nature exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10248,Dîner étoilé au cœur de Istanbul,gastronomy,Istanbul,214.39,Ensoleillé,92,5,familial,automne,99.39,"Dîner étoilé au cœur de Istanbul — Une activité gastronomy exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37813,Dîner-spectacle à Athens,entertainment,Athens,291.52,Ensoleillé,45,6,familial,automne,89.54,"Dîner-spectacle à Athens — Une activité entertainment exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46595,Tour gastronomique de Tunis,gastronomy,Tunis,254.56,Pluvieux,95,5,solo,été,80.32,"Tour gastronomique de Tunis — Une activité gastronomy exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
3839,Visite du jardin botanique de Berlin,nature,Berlin,56.8,Frais,59,3,couple,automne,76.65,"Visite du jardin botanique de Berlin — Une activité nature exceptionnelle à Berlin, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
6352,Spectacle folklorique à Tokyo,culture,Tokyo,105.04,Chaud,95,4,solo,hiver,66.05,"Spectacle folklorique à Tokyo — Une activité culture exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
36000,Visite du marché central de Bizerte,gastronomy,Bizerte,237.12,Ensoleillé,76,5,familial,automne,65.08,"Visite du marché central de Bizerte — Une activité gastronomy exceptionnelle à Bizerte, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33357,Soirée street food à Kairouan,gastronomy,Kairouan,183.52,Ensoleillé,77,4,solo,automne,79.53,"Soirée street food à Kairouan — Une activité gastronomy exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14341,Safari d’aventure près de Dubai,adventure,Dubai,282.53,Tempéré,89,5,groupe,été,91.9,"Safari d’aventure près de Dubai — Une activité adventure exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
18299,Escalade sur les falaises de Lisbon,adventure,Lisbon,298.79,Frais,55,2,couple,automne,67.76,"Escalade sur les falaises de Lisbon — Une activité adventure exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12772,Randonnée dans les forêts autour de Mahdia,nature,Mahdia,222.34,Pluvieux,61,5,couple,été,88.71,"Randonnée dans les forêts autour de Mahdia — Une activité nature exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
29882,Spectacle folklorique à Mahdia,culture,Mahdia,155.52,Pluvieux,64,1,solo,hiver,64.31,"Spectacle folklorique à Mahdia — Une activité culture exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
635,Visite du marché central de New York,gastronomy,New York,129.14,Pluvieux,76,3,familial,printemps,82.73,"Visite du marché central de New York — Une activité gastronomy exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21958,Spectacle folklorique à Kef,culture,Kef,83.99,Ensoleillé,56,2,groupe,printemps,93.49,"Spectacle folklorique à Kef — Une activité culture exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24175,Tour gastronomique de Djerba,gastronomy,Djerba,73.38,Pluvieux,45,1,couple,printemps,60.48,"Tour gastronomique de Djerba — Une activité gastronomy exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
48821,Dégustation de plats traditionnels à Bangkok,gastronomy,Bangkok,51.43,Frais,43,5,familial,été,61.41,"Dégustation de plats traditionnels à Bangkok — Une activité gastronomy exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16992,Soirée street food à Dubai,gastronomy,Dubai,62.01,Chaud,52,4,couple,automne,63.28,"Soirée street food à Dubai — Une activité gastronomy exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24261,Safari d’aventure près de Kairouan,adventure,Kairouan,38.56,Tempéré,57,3,couple,printemps,76.13,"Safari d’aventure près de Kairouan — Une activité adventure exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
55707,Détente sur la plage de Los Angeles,nature,Los Angeles,190.88,Pluvieux,75,2,solo,été,82.14,"Détente sur la plage de Los Angeles — Une activité nature exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
51444,Atelier d’artisanat local à Marrakech,culture,Marrakech,138.45,Pluvieux,75,3,couple,été,92.0,"Atelier d’artisanat local à Marrakech — Une activité culture exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
36048,Plongée sous-marine à Nabeul,adventure,Nabeul,85.36,Ensoleillé,89,4,couple,été,90.91,"Plongée sous-marine à Nabeul — Une activité adventure exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
9067,Visite des monuments antiques de Djerba,culture,Djerba,31.31,Tempéré,60,2,couple,été,74.17,"Visite des monuments antiques de Djerba — Une activité culture exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
19200,Parapente au-dessus de Rome,adventure,Rome,288.11,Pluvieux,54,6,groupe,automne,94.67,"Parapente au-dessus de Rome — Une activité adventure exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15612,Escalade sur les falaises de Tozeur,adventure,Tozeur,29.77,Ensoleillé,41,3,solo,été,76.66,"Escalade sur les falaises de Tozeur — Une activité adventure exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4924,Randonnée dans les forêts autour de London,nature,London,116.78,Chaud,75,1,familial,été,85.13,"Randonnée dans les forêts autour de London — Une activité nature exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17111,Spectacle de danse contemporaine à Amsterdam,entertainment,Amsterdam,17.79,Ensoleillé,90,2,familial,automne,99.73,"Spectacle de danse contemporaine à Amsterdam — Une activité entertainment exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
58601,Spectacle folklorique à Marrakech,culture,Marrakech,236.41,Ensoleillé,59,1,groupe,hiver,84.31,"Spectacle folklorique à Marrakech — Une activité culture exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
2348,Visite du jardin botanique de Kef,nature,Kef,13.49,Ensoleillé,53,3,solo,automne,76.51,"Visite du jardin botanique de Kef — Une activité nature exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59456,Cours de cuisine locale à Lisbon,gastronomy,Lisbon,36.1,Tempéré,48,1,solo,été,84.77,"Cours de cuisine locale à Lisbon — Une activité gastronomy exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
32443,Balade dans la réserve naturelle de Seoul,nature,Seoul,193.91,Ensoleillé,92,1,groupe,automne,69.88,"Balade dans la réserve naturelle de Seoul — Une activité nature exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
48323,Festival culturel annuel à Tabarka,culture,Tabarka,31.88,Pluvieux,62,2,solo,printemps,69.5,"Festival culturel annuel à Tabarka — Une activité culture exceptionnelle à Tabarka, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14295,Visite du marché central de Marrakech,gastronomy,Marrakech,270.84,Tempéré,47,3,groupe,printemps,68.84,"Visite du marché central de Marrakech — Une activité gastronomy exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
53461,Randonnée dans les montagnes de Los Angeles,adventure,Los Angeles,233.5,Pluvieux,90,5,solo,printemps,66.76,"Randonnée dans les montagnes de Los Angeles — Une activité adventure exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
23093,Escalade sur les falaises de London,adventure,London,228.69,Pluvieux,49,3,groupe,printemps,86.6,"Escalade sur les falaises de London — Une activité adventure exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52213,Safari d’aventure près de Tunis,adventure,Tunis,25.85,Pluvieux,86,1,familial,printemps,80.7,"Safari d’aventure près de Tunis — Une activité adventure exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
41629,Spectacle folklorique à Djerba,culture,Djerba,186.95,Tempéré,43,6,solo,été,67.65,"Spectacle folklorique à Djerba — Une activité culture exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
35802,Visite du musée national de Rio de Janeiro,culture,Rio de Janeiro,213.0,Tempéré,52,6,couple,automne,95.79,"Visite du musée national de Rio de Janeiro — Une activité culture exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
18813,Tour gastronomique de Monastir,gastronomy,Monastir,26.44,Ensoleillé,50,6,couple,automne,95.81,"Tour gastronomique de Monastir — Une activité gastronomy exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
20013,Randonnée dans les forêts autour de Athens,nature,Athens,180.62,Frais,68,3,groupe,automne,94.13,"Randonnée dans les forêts autour de Athens — Une activité nature exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
5290,Cinéma en plein air à Bangkok,entertainment,Bangkok,170.19,Pluvieux,53,5,couple,automne,88.1,"Cinéma en plein air à Bangkok — Une activité entertainment exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17733,Visite des monuments antiques de Djerba,culture,Djerba,116.79,Chaud,76,1,couple,été,79.68,"Visite des monuments antiques de Djerba — Une activité culture exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11967,Festival culturel annuel à Monastir,culture,Monastir,284.31,Frais,76,6,groupe,printemps,73.25,"Festival culturel annuel à Monastir — Une activité culture exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24880,Dégustation de plats traditionnels à Kairouan,gastronomy,Kairouan,158.6,Ensoleillé,88,1,groupe,été,71.97,"Dégustation de plats traditionnels à Kairouan — Une activité gastronomy exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
23448,Détente sur la plage de Sousse,nature,Sousse,152.94,Tempéré,44,1,couple,automne,79.6,"Détente sur la plage de Sousse — Une activité nature exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
26845,Croisière écologique à Prague,nature,Prague,149.82,Chaud,79,5,familial,printemps,63.72,"Croisière écologique à Prague — Une activité nature exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31739,Festival culturel annuel à Kef,culture,Kef,181.14,Chaud,65,5,solo,automne,61.58,"Festival culturel annuel à Kef — Une activité culture exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42664,Escalade sur les falaises de Sydney,adventure,Sydney,199.06,Tempéré,55,1,solo,été,73.57,"Escalade sur les falaises de Sydney — Une activité adventure exceptionnelle à Sydney, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31590,Atelier d’artisanat local à Sousse,culture,Sousse,50.86,Frais,65,5,couple,printemps,79.58,"Atelier d’artisanat local à Sousse — Une activité culture exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
40612,Kayak en mer à Bangkok,adventure,Bangkok,96.8,Tempéré,96,4,groupe,hiver,65.56,"Kayak en mer à Bangkok — Une activité adventure exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12027,Balade dans la réserve naturelle de Berlin,nature,Berlin,236.28,Pluvieux,93,2,familial,automne,66.18,"Balade dans la réserve naturelle de Berlin — Une activité nature exceptionnelle à Berlin, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27760,Randonnée dans les montagnes de Mahdia,adventure,Mahdia,76.65,Ensoleillé,66,1,couple,hiver,64.35,"Randonnée dans les montagnes de Mahdia — Une activité adventure exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8563,Croisière écologique à Bangkok,nature,Bangkok,228.91,Pluvieux,96,4,couple,automne,89.85,"Croisière écologique à Bangkok — Une activité nature exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
43748,Sortie en bateau à New York,entertainment,New York,140.92,Ensoleillé,74,1,familial,été,95.34,"Sortie en bateau à New York — Une activité entertainment exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
34387,Parapente au-dessus de Sousse,adventure,Sousse,32.2,Chaud,57,2,groupe,printemps,63.03,"Parapente au-dessus de Sousse — Une activité adventure exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
29715,Cours de cuisine locale à Madrid,gastronomy,Madrid,270.84,Pluvieux,94,4,groupe,hiver,93.91,"Cours de cuisine locale à Madrid — Une activité gastronomy exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
7046,Détente sur la plage de Hammamet,nature,Hammamet,156.86,Tempéré,51,2,couple,printemps,91.6,"Détente sur la plage de Hammamet — Une activité nature exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
35054,Visite du jardin botanique de Djerba,nature,Djerba,221.44,Pluvieux,96,2,groupe,printemps,64.94,"Visite du jardin botanique de Djerba — Une activité nature exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4275,Safari d’aventure près de London,adventure,London,194.34,Tempéré,79,4,solo,été,95.8,"Safari d’aventure près de London — Une activité adventure exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
58345,Visite du jardin botanique de Madrid,nature,Madrid,240.02,Tempéré,91,2,couple,automne,71.29,"Visite du jardin botanique de Madrid — Une activité nature exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46157,Croisière écologique à New York,nature,New York,169.09,Chaud,45,3,groupe,été,92.32,"Croisière écologique à New York — Une activité nature exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21696,Cinéma en plein air à Sydney,entertainment,Sydney,220.26,Frais,76,1,familial,été,61.12,"Cinéma en plein air à Sydney — Une activité entertainment exceptionnelle à Sydney, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10412,Cours de cuisine locale à Paris,gastronomy,Paris,43.45,Pluvieux,46,1,groupe,automne,99.25,"Cours de cuisine locale à Paris — Une activité gastronomy exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
54755,Détente sur la plage de Prague,nature,Prague,139.2,Pluvieux,77,5,solo,printemps,62.16,"Détente sur la plage de Prague — Une activité nature exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
1951,Dîner étoilé au cœur de Toronto,gastronomy,Toronto,279.76,Tempéré,82,6,familial,automne,61.73,"Dîner étoilé au cœur de Toronto — Une activité gastronomy exceptionnelle à Toronto, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21214,Spectacle de danse contemporaine à Cape Town,entertainment,Cape Town,29.96,Chaud,86,2,solo,été,78.38,"Spectacle de danse contemporaine à Cape Town — Une activité entertainment exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10929,Safari d’aventure près de Paris,adventure,Paris,117.23,Tempéré,66,1,solo,printemps,92.94,"Safari d’aventure près de Paris — Une activité adventure exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52305,Plongée sous-marine à Toronto,adventure,Toronto,48.03,Chaud,60,6,groupe,printemps,93.83,"Plongée sous-marine à Toronto — Une activité adventure exceptionnelle à Toronto, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
49603,Concert international à New York,entertainment,New York,244.77,Chaud,52,1,familial,hiver,93.13,"Concert international à New York — Une activité entertainment exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21976,Parapente au-dessus de Berlin,adventure,Berlin,211.82,Frais,44,2,couple,printemps,62.59,"Parapente au-dessus de Berlin — Une activité adventure exceptionnelle à Berlin, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33837,Visite des monuments antiques de Hammamet,culture,Hammamet,227.08,Pluvieux,91,6,groupe,hiver,76.16,"Visite des monuments antiques de Hammamet — Une activité culture exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
20045,Cinéma en plein air à Gabes,entertainment,Gabes,126.99,Chaud,53,5,groupe,été,87.31,"Cinéma en plein air à Gabes — Une activité entertainment exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
18962,Cours de cuisine locale à Seoul,gastronomy,Seoul,250.64,Chaud,48,5,groupe,hiver,99.1,"Cours de cuisine locale à Seoul — Une activité gastronomy exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46860,Cours de cuisine locale à Zarzis,gastronomy,Zarzis,191.61,Ensoleillé,54,3,familial,printemps,88.64,"Cours de cuisine locale à Zarzis — Une activité gastronomy exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31816,Dîner étoilé au cœur de Mexico City,gastronomy,Mexico City,199.44,Pluvieux,80,1,groupe,printemps,97.46,"Dîner étoilé au cœur de Mexico City — Une activité gastronomy exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
18855,Cinéma en plein air à Nabeul,entertainment,Nabeul,267.49,Frais,53,4,familial,été,85.16,"Cinéma en plein air à Nabeul — Une activité entertainment exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
2275,Cinéma en plein air à London,entertainment,London,223.48,Pluvieux,89,5,couple,hiver,83.31,"Cinéma en plein air à London — Une activité entertainment exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11160,Cinéma en plein air à Marrakech,entertainment,Marrakech,198.51,Frais,41,1,groupe,printemps,69.55,"Cinéma en plein air à Marrakech — Une activité entertainment exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12939,Escalade sur les falaises de Paris,adventure,Paris,46.0,Tempéré,67,5,couple,été,66.09,"Escalade sur les falaises de Paris — Une activité adventure exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45214,Tour gastronomique de Cape Town,gastronomy,Cape Town,107.89,Tempéré,76,3,familial,automne,91.86,"Tour gastronomique de Cape Town — Une activité gastronomy exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
34034,Tour gastronomique de Bangkok,gastronomy,Bangkok,164.74,Tempéré,86,6,couple,hiver,95.14,"Tour gastronomique de Bangkok — Une activité gastronomy exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12387,Tour gastronomique de London,gastronomy,London,251.4,Frais,45,1,familial,été,97.92,"Tour gastronomique de London — Une activité gastronomy exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
22994,Balade dans la réserve naturelle de Lisbon,nature,Lisbon,245.9,Ensoleillé,83,1,groupe,hiver,79.64,"Balade dans la réserve naturelle de Lisbon — Une activité nature exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
35614,Escalade sur les falaises de Gabes,adventure,Gabes,182.71,Ensoleillé,41,2,couple,automne,89.71,"Escalade sur les falaises de Gabes — Une activité adventure exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
19423,Atelier d’artisanat local à Tunis,culture,Tunis,65.78,Pluvieux,96,4,groupe,hiver,64.02,"Atelier d’artisanat local à Tunis — Une activité culture exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
28980,Visite du musée national de Paris,culture,Paris,272.84,Tempéré,90,1,groupe,été,82.7,"Visite du musée national de Paris — Une activité culture exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
22081,Visite du musée national de Paris,culture,Paris,108.64,Chaud,70,3,groupe,été,94.88,"Visite du musée national de Paris — Une activité culture exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
56812,Soirée musicale à Bizerte,entertainment,Bizerte,43.57,Pluvieux,89,3,couple,hiver,75.62,"Soirée musicale à Bizerte — Une activité entertainment exceptionnelle à Bizerte, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52357,Visite du musée national de Mexico City,culture,Mexico City,70.47,Chaud,45,1,familial,été,63.39,"Visite du musée national de Mexico City — Une activité culture exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
41543,Randonnée dans les forêts autour de Tokyo,nature,Tokyo,48.32,Ensoleillé,54,6,solo,été,75.02,"Randonnée dans les forêts autour de Tokyo — Une activité nature exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
53234,Escalade sur les falaises de London,adventure,London,253.88,Frais,98,1,familial,printemps,66.93,"Escalade sur les falaises de London — Une activité adventure exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59010,Balade dans la réserve naturelle de Cape Town,nature,Cape Town,269.01,Frais,67,1,couple,hiver,95.53,"Balade dans la réserve naturelle de Cape Town — Une activité nature exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24742,Safari d’aventure près de Dubai,adventure,Dubai,13.72,Pluvieux,82,4,couple,été,83.49,"Safari d’aventure près de Dubai — Une activité adventure exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
348,Visite des monuments antiques de Djerba,culture,Djerba,79.93,Pluvieux,92,6,familial,été,83.03,"Visite des monuments antiques de Djerba — Une activité culture exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
